-15.9167,-637.011,3682.35
0.629898,0.114711,-0.76816
-341.667,-860.797,3381.81
93.978,-1120.87,3700.2
309.834,-413.224,3982.88
-125.811,-153.151,3664.49
3352.68,-110.879,336.929
-0.797407,-0.595754,-0.0960207
3629.6,-442.002,91.7171
3375.93,-220.555,824.302
3078.71,218.181,570.506
3326.49,0.860602,-138.812
91.6179,89.0181,0
91.3753,89.2608,0
584.078,587.576,0
782.147,806.265,0
3.37139,0,0
0.0026306,0,0
1,0,0
-341.691,-592.001,3056.49
0.1908,0.0644741,-0.979509
-755.493,-848.477,2959
-206.573,-1069.74,3051.36
72.1121,-335.526,3153.97
-476.808,-114.264,3061.61
2846.65,231.51,320.647
-0.991655,-0.0763661,-0.103868
2903.89,-172.913,71.5424
2803.07,108.316,827.283
2791.36,635.466,551.488
2888.28,355.171,-167.726
82.992,87.1349,0
83.8663,86.2605,0
579.97,595.052,0
777.963,812.648,0
2.87399,0,0
0.00189991,0,0
2,0,0
181.199,-594.678,3129.89
0.0668141,0.0856544,-0.994082
-236.043,-858.957,3079.08
324.581,-1069,3098.66
598.441,-330.399,3180.71
37.8172,-120.355,3161.13
2860.43,-297.543,329.174
-0.994248,0.0598166,-0.0888457
2858.01,-694.756,88.8139
2809.25,-432.946,810.752
2861.91,121.993,595.102
2912.56,-184.465,-177.971
91.6154,96.2695,0
89.9212,97.9636,0
578.399,597.69,0
769.491,833.141,0
2.89464,0,0
0.00194734,0,0
3,0,0
34.987,-205.385,2964.29
0.0510345,-0.00887202,-0.998657
-431.582,-373.701,2941.94
69.5104,-700.649,2970.45
501.556,-37.0684,2986.64
0.463541,289.879,2958.13
2704.4,-150.93,-62.674
-0.998385,0.0423847,0.0378154
2679.64,-592.249,-221.709
2724.93,-152.352,481.094
2726.98,256.262,77.2296
2686.03,-115.381,-587.311
77.4087,81.7852,0
74.5852,84.6086,0
574.523,600.923,0
762.502,830.358,0
2.70933,0,0
0.00185454,0,0
4,0,0
-426.544,-163.751,2261.52
0.28852,0.011508,-0.957405
-876.038,-323.745,2124.14
-400.008,-659.541,2263.56
22.9501,-3.75752,2398.9
-453.079,332.039,2259.48
2111.79,345.881,-68.8075
-0.960706,-0.277277,0.0126702
2241.64,-111.369,-229.789
2120.49,339.494,450.667
1989.18,777.905,88.648
2095.86,377.492,-584.756
86.0983,86.7641,0
83.2499,89.6125,0
583.526,621.48,0
790.686,825.212,0
2.14104,0,0
0.00142519,0,0
5,0,0
198.457,-149.069,2088.81
-0.463094,0.0553652,-0.884578
-215.18,-331.683,2293.93
230.348,-642.26,2041.25
612.094,33.5447,1883.69
166.566,344.121,2136.37
1910.15,-280.451,-58.0868
-0.867036,0.49821,-0.00598972
1676.94,-688.357,-229.127
1891.34,-307.209,439.516
2141.06,123.654,129.196
1931.26,-249.894,-571.933
91.255,87.3542,0
89.4967,89.1125,0
586.773,611.917,0
798.95,821.667,0
1.9315,0,0
0.00136362,0,0
6,0,0
107.194,-154.658,2156.96
0.566905,0.0406096,-0.822781
-277.607,-309.688,1884.18
135.825,-650.313,2152.23
491.994,0.371587,2429.75
78.5621,340.997,2161.7
1976.66,-189.052,-62.5041
-0.858778,-0.512013,-0.0185254
2222.04,-594.453,-232.932
1980.51,-213.482,434.169
1738.47,204.237,109.25
1965.62,-152.51,-560.503
90.1032,89.5847,0
88.307,91.3809,0
581.932,606.935,0
792.105,805.294,0
1.98666,0,0
0.0015953,0,0
7,0,0
-662.03,-158.849,2165.88
0.801026,0.0277082,-0.597987
-942.045,-307.813,1783.89
-642.368,-654.953,2169.23
-382.016,-9.88535,2547.87
-681.693,337.254,2162.53
2028.98,583.187,-64.3788
-0.566959,-0.823682,0.0102323
2412.94,316.821,-231.194
2052.36,573.233,430.052
1658.41,840.465,113.369
1992.19,602.23,-569.742
90.1472,87.311,0
87.3362,90.122,0
571.751,610.825,0
795.621,796.748,0
2.11211,0,0
0.00160108,0,0
8,0,0
-34.3116,-190.695,2791.56
-0.155937,0.0700682,-0.985279
-495.651,-363.894,2852.26
0.196427,-684.334,2750.99
427.028,-17.4958,2730.86
-68.8196,302.944,2832.12
2549.85,-69.5561,-66.1718
-0.984662,0.174399,0.00515639
2469.75,-517.332,-218.697
2547.13,-99.8272,438.198
2630.55,381.037,103.809
2551.98,-42.102,-587.998
88.4595,84.4418,0
87.4665,85.4348,0
591.612,607.445,0
782.183,814.749,0
2.55166,0,0
0.00177096,0,0
9,0,0
-41.8835,-136.177,1957.2
-0.144309,0.0246042,-0.989227
-503.435,-307.961,2020.26
-5.52295,-631.035,1939.59
419.668,35.6071,1894.14
-78.244,358.68,1974.81
1810.33,-30.923,-69.8912
-0.980137,0.195136,0.035412
1710.66,-500.989,-238.485
1822.61,-59.6309,428.06
1907.66,426.365,104.107
1800.41,10.5634,-573.247
90.9731,89.4887,0
89.0037,91.458,0
590.23,617.905,0
801.999,807.225,0
1.81194,0,0
0.00124354,0,0
10,0,0
-774.03,-169.726,2568.24
0.636431,0.0186356,-0.771109
-1136.51,-322.678,2265.37
-753.799,-665.795,2572.95
-411.549,-16.7736,2871.11
-794.26,326.344,2563.53
2408.5,670.73,-84.5218
-0.751245,-0.659955,0.00943569
2710.28,324.638,-264.337
2410.27,676.358,449.803
2146.07,971.555,61.8922
2367.38,710.371,-585.446
78.5128,85.9765,0
73.4673,91.0221,0
554.451,607.846,0
732.287,850.71,0
2.50158,0,0
0.00171553,0,0
11,0,0
-648.819,-167.84,2533.64
0.923558,0.0205403,-0.382909
-827.715,-314.409,2094.28
-634.839,-664.097,2540.74
-469.922,-21.2718,2972.99
-662.799,328.416,2526.54
2347.56,556.829,-77.8338
-0.390267,-0.920701,-0.000948631
2756.64,383.616,-261.608
2377.73,543.511,435.334
1941.36,728.839,88.3346
2314.51,571.349,-573.396
84.3438,88.4818,0
85.2683,87.5573,0
572.658,587.517,0
775.843,809.24,0
2.41395,0,0
0.00228535,0,0
12,0,0
-233.395,-166.712,2536.76
-0.902482,0.0390673,-0.428951
-29.8672,23.7863,2125.9
-241.166,325.942,2597.98
-436.922,-357.21,2947.62
-225.623,-659.366,2475.54
2315.42,130.461,-63.0091
-0.402005,0.915619,-0.00591719
1902.3,-52.0982,-245.326
2332.7,141.526,474.915
2690.87,296.176,71.9692
2335.8,136.239,-553.594
77.3071,91.2121,0
75.9748,89.8798,0
560.862,564.29,0
736.875,861.095,0
2.31995,0,0
0.00313156,0,0
13,0,0
240.443,-181.24,2872.41
-0.346159,0.0668506,-0.935791
-197.981,-360.068,3021.81
272.494,-674.465,2825.32
678.867,-2.41067,2723.01
208.392,311.986,2919.5
2602.41,-352.89,-73.363
-0.927898,0.372635,-0.0122351
2430.25,-787.126,-242.304
2586.03,-377.551,417.071
2772.22,75.6823,100.513
2621.11,-322.567,-568.733
90.733,89.4442,0
89.6012,90.576,0
583.348,599,0
791.705,793.301,0
2.62725,0,0
0.00182315,0,0
14,0,0
117.627,-180.565,2831.45
0.688317,0.0363317,-0.7245
-220.357,-335.849,2502.56
145.36,-676.291,2832.94
455.611,-25.2804,3160.34
89.8941,315.162,2829.96
2571.22,-221.126,-78.8414
-0.766308,-0.642368,-0.0116131
2848.34,-548.455,-259.478
2602.39,-267.277,417.091
2272.53,131.916,102.112
2561.61,-200.69,-575.09
87.5859,88.0438,0
91.7344,83.8952,0
550.244,606.111,0
772.852,807.956,0
2.58191,0,0
0.00231689,0,0
15,0,0
-886.423,-165.145,2568.79
0.328723,0.307628,-0.89292
-1310.84,-316.605,2360.36
-810.145,-636.967,2434.32
-462.001,-13.6854,2777.22
-962.7,306.677,2703.26
2484.63,818.996,-81.9621
-0.879824,-0.47476,0.0226474
2703.52,405.292,-250.961
2506.53,802.059,413.904
2271.23,1222.8,92.6911
2457.24,845.83,-583.483
89.9659,88.4564,0
88.1588,90.2636,0
579.284,604.398,0
796.19,798.919,0
2.61741,0,0
0.00164496,0,0
16,0,0
-413.544,-172.324,3257.42
-0.0489603,-0.550503,-0.833396
40.1111,-17.245,3128.33
-482.773,239.771,2989.28
-867.198,-327.403,3386.51
-344.315,-584.419,3525.57
3005.21,293.377,-120.787
-0.802773,0.082272,0.590582
2865.69,-149.35,-248.765
3280.38,213.14,264.427
3163.98,733.199,33.7552
2710.8,376.519,-532.563
87.1331,85.0161,0
89.7425,87.6255,0
580.707,617.309,0
752.819,808.277,0
3.02192,0,0
0.00225477,0,0
17,0,0
-559.152,-122.873,3186.83
0.625566,-0.665683,-0.406859
-204.216,16.2629,3504.91
-313.244,245.428,2962.33
-914.088,-262.009,2868.74
-805.06,-491.174,3411.33
2943.76,453.154,-162.322
-0.39658,-0.617762,0.679039
3229.62,118.337,-299.972
3172.82,709.944,205.073
2666.27,786.819,-20.8299
2706.32,197.517,-533.56
84.7662,96.6178,0
83.4135,95.2651,0
559.941,578.512,0
779.933,782.159,0
2.98285,0,0
0.00224201,0,0
18,0,0
0.585552,-159.639,3403.24
-0.459877,-0.587195,-0.666119
-282.181,-348.562,3765
249.089,-552.395,3577.9
283.352,29.284,3041.49
-247.918,233.116,3228.59
3090.47,-128.282,-126.624
-0.610304,0.500137,0.614323
2710.06,-388.886,-292.386
3284.55,-377.837,269.349
3467.99,133.488,35.3086
2899.3,120.108,-518.767
87.5361,91.3495,0
87.7411,91.5545,0
588.334,591.505,0
794.095,803.559,0
3.09573,0,0
0.00324162,0,0
19,0,0
-56.0932,-8.57319,3162.25
0.168233,-0.779513,-0.603371
-511.867,-180.832,3257.72
-8.56497,-304.63,3557.99
399.68,163.685,3066.79
-103.622,287.484,2766.52
2877.66,-53.0507,-265.946
-0.570358,-0.13174,0.810763
2774.39,-473.839,-406.969
3355.25,-76.8855,66.1561
2936.89,332.016,-161.713
2444.12,6.50507,-561.258
110.741,99.1044,0
111.504,98.3411,0
603.004,627.815,0
713.031,847.83,0
2.89041,0,0
0.00205053,0,0
20,0,0
-36.0694,-179.292,2600.7
0.0964008,0.0309727,-0.994861
-503.39,-339.294,2550.43
-8.63574,-674.873,2587.92
431.252,-19.2894,2650.96
-63.5031,316.289,2613.47
2384.05,-61.8786,-64.1271
-0.999922,-0.0118748,-0.00392256
2390.29,-530.924,-234.991
2382.33,-83.5187,438.819
2377.99,391.714,106.474
2385.58,-24.7857,-566.81
88.6219,88.4972,0
86.7793,90.3398,0
579.929,605.229,0
791.733,808.86,0
2.38571,0,0
0.00163385,0,0
21,0,0
-47.5984,-105.035,2461.04
-0.0734692,0.56764,-0.819992
-104.421,298.118,2745.21
-536.378,-60.1967,2535.87
9.22385,-508.188,2176.87
441.182,-149.873,2386.21
2237.39,-43.992,-132.847
-0.83623,0.0908175,-0.540806
2143.03,-528.445,-68.289
1968.28,-89.0472,275.698
2326.1,446.167,-187.699
2512.15,-4.64234,-551.097
88.3638,90.9388,0
